,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
0,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
1,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
2,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
3,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
4,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
5,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
6,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
7,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
8,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
9,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
10,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
11,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
12,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
13,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
14,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
15,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
16,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
17,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
18,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
19,evolution,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
20,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
21,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
22,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
23,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
24,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
25,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
26,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
27,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
28,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
29,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
30,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
31,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
32,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
33,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
34,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
35,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
36,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
37,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
38,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
39,rescaling,1,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
40,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
41,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
42,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
43,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
44,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
45,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
46,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
47,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
48,evolution,2,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
