,sim type,nt,pauli twirling,dynamic decoupling,epsilon,mass,counts bare,counts mitigated
149,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
150,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
151,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
152,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
153,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
154,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
155,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
156,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
157,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
158,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
159,rescaling,4,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
160,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
161,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
162,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
163,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
164,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
165,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
166,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
167,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
168,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
169,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
170,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
171,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
172,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
173,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
174,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
175,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
176,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
177,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
178,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
179,evolution,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
180,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
181,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
182,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
183,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
184,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
185,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
186,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
187,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
188,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
189,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
190,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
191,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
192,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
193,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
194,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
195,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
196,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
197,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
198,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
199,rescaling,5,True,False,0.4,1.0,"{'0x0': 182, '0x1': 73, '0x2': 110, '0x3': 186, '0x4': 70, '0x5': 127, '0x6': 187, '0x7': 65}","{'0x0': 0.17984564003422177, '0x1': 0.06222464075526384, '0x2': 0.08898304329522569, '0x3': 0.20500283417948775, '0x4': 0.05474306830380351, '0x5': 0.14203479585925624, '0x6': 0.20065347752432214, '0x7': 0.06651250004841912}"
